But my apartment!,surprise
"Maybe!  Well! Well…so-so uh, what kind of music does Numb Nuts—Oh forget it! I can’t!",anger
"We're sorry, Pheebs, we're sorry.",sadness
Said what? Exactly.,fear
if you don’t get that...,anger
I can’t believe they-they didn’t even tell us!,joy
Double it!,joy
"So, so, what’d ya think?",neutral
Monica!,surprise
Stop going through my stuff !,anger
"Hey, Rach! How ya doin’?",joy
"What do you mean, like, buy it together?",neutral
"Now maybe you just like wanna but the whole duck in there! Who cares, y'know? Now I got the legs",neutral
Susan Sarandon.,neutral
For a walk.,neutral
"Yeah, hey I-I have clothes, I even pick them out.",neutral
Yes!,joy
My agent would like to know why I didn't show up at the audition I didn't know I had today.,anger
"Well, you said that you had customers lined up in the street,    so I am here to entertain!",joy
They're nice guys.,neutral
"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",surprise
I punched you...?,surprise
"No I know, because to be a grandmother you have to be married and have children and I don’t have any of those things.",sadness
"Oh, it’s this big budget period movie about these three Italian brothers who come to America around the turn of the century.",neutral
"Oh yeah, I still hang with Simmons and Zana, y'know.",neutral
You have to tell her!,joy
All those things I said about not being ready,neutral
"Yeah, you wish.",neutral
Damn it!,joy
"Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?",anger
Should I get her a  Tiffany cut or a Princess cut or a—ah-ah!,sadness
Now YOU'RE telling me I can't see her??,anger
"No, what did, that was really sweet.",joy
Let’s go big bunny!,anger
"Seriously, our sex life… I was thinking, maybe I don’t know, we could try some-some new things.",neutral
"Thanks for letting me stay here! I mean Monica’s place was nice, but her fiancée sure stares a lot.",joy
Oh well,neutral
Yeah!,joy
He hooked up!! Tell us about her!,joy
"I need to talk to you, it’s pretty urgent. It’s about Monica and Chandler.",neutral
What's that?,neutral
"Oh, and in case you were wondering, those are my legs on the new James Bond poster.",neutral
Okay that’s fair.,neutral
Okay,neutral
"Okay, it’ll take just a little while to prepare the embryos.",neutral
"Cause all I ever get to do now is pregnant stuff, it just bums me out.",sadness
"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",neutral
"Wait a second! This is about the fourth month of your pregnancy, right?",neutral
"Phoebe, we’re getting",neutral
"I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!",neutral
But if...,fear
What did you say?,anger
That’s what makes it so easy for me to be 80% happy for Monica and Chandler!,joy
And here we have the last of Paulo's grappa.,neutral
I just thought that if I could follow the wire I could find out what it did.,neutral
Come on.,neutral
"Okay, okay, okay should I be scared?",fear
"I just, I had to see you one more time before you took-off.",joy
We are bad people.,disgust
Does that smell bother you?,disgust
"‘Cause I kinda all ready told her uh, it was, it was already taken care of.",fear
You’re disgusting!,disgust
"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",anger
"Oh-no-no-no, you are!",joy
We have so much in common!,joy
"And this girl is making eyes at Chandler, okay?",neutral
Another,neutral
Hey.,neutral
"Yeah, well, does he look upset? Does he look like he was just told to shove anything?",neutral
Hey!,neutral
I ate a bug.,disgust
"Oh, you know, the writing was good, and the director is good,    and... and my co-star's good",joy
So are you ever gonna tell whoever it is?,neutral
Hey! You can’t go back there!,surprise
"And Ross, with his over-pronouncing every single word?",anger
Okay!,neutral
"Oh my God, look! That’s Elizabeth!",surprise
"That was supposed to be a good thing, I forget why.",neutral
"Okay, I’ll be up in,  18 pages. Front and back. Very exciting.",joy
"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?",neutral
"Just so you know, we’re not seeing him tomorrow.",neutral
What is this? Fruit?,surprise
"Yeah, no, I’ll get one of the other girls to do it.",neutral
It's the next day!,joy
"Yay!! Oh so, you’re not, you’re not mad at us anymore?",joy
"Yeah, I’ve always hated that Howie.",disgust
I look more like him than you do!,anger
How come it’s always us left in the field holding the ball?,joy
I missed this.,joy
"Here's the thing, Janice.",neutral
"I'm so bored! Stupid rain, we... we can't do anything.",sadness
"I really thought you making a good point. I mean y'know, until you got cut off.",neutral
Nobody!,anger
"Ah, oh, hang on a second.  Come in, come in.  All right, so think about it, and call me back.",neutral
"717?  Where’s 717?  Hey, you’ve have more of these for Susan right?",surprise
"Y’know, there’s",neutral
Are they here yet?,neutral
Great! Monica’s moving!,joy
"He teaches a course on food criticism at the New School, so before we go to the movies I wanna go by there and make him try my bouillabaisse again.",neutral
If Phoebe were my maid of honor,neutral
I love this coat!,joy
Ok! So let's move on to the Renaissance?,neutral
"No, let's just leave the lights on.",neutral
I’m the supply manager.,neutral
It’s not kicking right now. Although we would love to see you do  that again.,joy
"Okay, I had to put on lotion!",neutral
"There huh—hmm, there-there was an incident.",fear
"Do you my sister’s teeny-tiny little brain comprehends that people took time out of their lives to fly thousands of miles to be here, huh?",anger
Hey!,joy
Not after this!,anger
Ross.,neutral
"Okay Rach-Rach-Rach look at me, look at me, everything’s gonna be fine, trust me.",neutral
"You get the pretty one, I get the mess.",neutral
That means nothing to me.  Come on!,anger
"Well, here's your phone doctor.",neutral
No you can’t.,joy
"That’s when it occurred to me, the key to my success, ‘the munchies.’ So I ah, started hitting the NYU dorms around midnight.",joy
: Yeah.,neutral
It was a project for one of the Home Ec classes.,neutral
"I said, ""Geez, relax Monnnnn.""",fear
Hey! You wanna live to see your baby?!,anger
Right here.,neutral
"When we make plans, I expect you to show up.",anger
"Well, it was an accident...You know, it's a lot of oil and sometimes    the hand just slips!",neutral
I can put gel on it.,neutral
How you doin’?,neutral
"You’re a genius, Ross.",joy
"I know that there’s no hole there, I just really liked that picture.",neutral
What are you talking about? If you get married in Vegas you’re married everywhere.,neutral
Why won't I be married when I'm 40?,surprise
Oh my God! No wonder I get such great service at Cafe Maurice.,surprise
The most unbelievable thing has happened. Underdog has just gotten away.,surprise
Are you kidding? I love that guy!  Morning’s here! Morning is here—,joy
"Y’know, maybe it’s best that we never got to do it again.",neutral
"What happened to Santa, Holiday Armadillo?",surprise
"Ohh!  Phoebe, this is all your fault! Now he loves her, he’s gonna marry her, and this is all your fault.",anger
"Y’know, the charity was a big success and they raised a lot of money and awareness.",joy
"Hey, if you ever want to go out with Monica, you have my blessing.",neutral
"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?",neutral
"Oh, I haven’t had that feeling since I first started going out with Chandler.",joy
I can’t believe mom and dad are selling the house!,anger
How can I help you?,neutral
"Okay, listen Robert...",neutral
Bye.  What a manipulative bitch.,disgust
Oh God.,surprise
What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.,neutral
"Hey, Joe.",neutral
Can you believe that?!,surprise
"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",neutral
"I've gotta tell you, Bob is terrific.",joy
What a neat idea. All your clothes match. I'm gonna do this.,joy
So you’re playing a little,neutral
"Yeah, right!",joy
"So just bring it back downstairs, what’s the problem?",neutral
"Ancient Egypt, Mesopotamia, up to the Byzantine Empire.",neutral
"And Monica, with that snort when she laughs?",anger
Oh yeah man.  Joey.,neutral
A two and a five.,neutral
You want some help with that?,neutral
Irony?,surprise
Okay.,neutral
Well okay but I have two tickets to the ballroom dance finals.,neutral
"Ma, you’re asking me to marry you?",surprise
"I mean I’m-I’m crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",joy
‘Kay!,joy
Whoa ho.,joy
"Hey, are you okay?",joy
You're over me?,surprise
Hey Ross! The baby’s kicking!,joy
"It was so stupid, I said some stuff in an interview that I shouldn’t have said.",anger
Yeah.,neutral
Yes.,joy
"Oh, and uh, the fabric softener?",neutral
Hey!,joy
"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",neutral
"Joey, I'm gonna go wash the cab smell off my hands.",neutral
"So how does this work, you going to balance the plates on these little guys' heads?",neutral
Storming out!,anger
Got it!  So,neutral
It’s not like we run in the same circles.,neutral
"Look, don't you see what's happening here.",anger
"Listen, I know this is your party, but I’d really like to the number of museum geeks that are gonna be there.",neutral
"Okay, Rachel, you wanna put the marshmellows in concentric circles.",neutral
Thank you so much for coming.,joy
Y’know what?,neutral
"Ok, that'll be great!",joy
"Stunning entertainment center. Fine,  fine Italian craftsmanship.",neutral
We did?,neutral
Hello darlings.,neutral
"That fridge has got to be stocked, okay, that’s your department now.",neutral
"Chandler, I found the perfect ring.",joy
Really!?,surprise
And we're not a couple of suckers!,anger
"Oh, I embarrass you?",surprise
Hold on.,neutral
Where?,neutral
"Well, I didn’t realize until I got home.",neutral
What am I going to do?,fear
I don't know.,neutral
"I mean, why all the sudden are you so... Oh.",surprise
also I was the point person on my company’s transition from the KL-5 to GR-6 system.,neutral
I would love to live with you Ross.. that’s-that’s great! Thank you!,joy
"Eh, worth a shot.  Look Joey, let me know where you're staying, okay?",neutral
"Because it says ""Captain Ross"" on the side and ""I hate Monica"" on the bottom.",neutral
Hey Monica!,joy
What?! You’re going out with her again!,surprise
"Hey, listen umm, what-what are you doing tonight?",neutral
"Well, hello Rachel!",surprise
Pathetic mess?,neutral
Fight’s over!,neutral
MY SANDWICH!!!!!!,anger
You’re Erwin’s daughter?!,surprise
"All right, let’s start with some basics. Can anybody tell me what the difference between upstage and downstage is?",neutral
"All right! But uh, listen, what do you say we crank it up a notch?",joy
"Well, you’re just gonna have to try.",neutral
Just coffee! Where are we gonna hang out now?,disgust
Thanks.,neutral
Hi!,joy
Can you tell it to me when you’re getting me some iced tea?,sadness
"Ho-ho-hold on a sec there, Mr. Kissey!",surprise
About what?,neutral
Whoa!!,surprise
"So I got your car, it’s right outside.",neutral
"That is a, that is a second date, that’s what that is!",sadness
Nothing at all.,neutral
The balloon?,neutral
The fear of,neutral
It’s-it’s too soon.,fear
That’s a good one.,neutral
"When I first moved to the city, I went out a couple of times with this girl, really hot, great kisser, but she had the biggest Adam's apple.",disgust
"All right, Jester man, look we wanna see the king.",neutral
What's this?,neutral
"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",anger
"Look look! It's Rachel and Barry. No, don't everybody look at once!",surprise
"Oh no. I feel it isn’t really anybody’s business, y'know.",neutral
Thank you!,joy
Okay.,neutral
Keep talking.,neutral
Hey! Any good mail?,neutral
I’m going crazy! Okay? Do you have any thing around here that looks homemade?,fear
"What?  Sophie, does she have ten minutes?",neutral
"Listen, can you do me a favor?",neutral
"Yeah. Tell ya what, let’s not invite any of the anthropologists, only the dinosaur dudes!",neutral
That was unbelievable!,surprise
"So uh, who’s your photographer?",neutral
In-in three minutes.,neutral
"And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know?",sadness
The first good thing she gets me in weeks.,neutral
Now he's gonna be the guy she goes too to complain about you.,neutral
What?!,surprise
"Yeah, we should get a move on if we wanna make those dinner reservations.",neutral
"Oh my God!! Ohh, that is it! I’m leaving! You are just a horrible person!",disgust
Olé!,joy
"Man, we gotta do something about that guy.",disgust
I can blow dry it.,neutral
"Okay, Rachel, you wanna put the marshmellows in concentric circles.",neutral
"No. It disappears back there behind that baseboard. For a minute there, I thought it went downstairs.",neutral
"Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation.",neutral
Thanks man.,neutral
"That’s a good question, dad. That’s a good question",neutral
Oh? Really? That’s what my daughter means to you? Nothing?,anger
"Well, the old lady died.",sadness
"Okay.  You uh, you wanna hear something weird?",joy
"And-and you don’t need, you don’t need this custom-made, empire-waisted, duchess, satin gown; you can wear off the rack.",neutral
"Well, he made a move on me.",anger
I’d need an expense account.,neutral
"Well no, wait a minute, that’s not true!",sadness
You went through my personal property?,anger
Do you remember how he behaved at our wedding?,disgust
Careful of the angle.,neutral
"Oh, it’s okay.",neutral
"I mean, I bring a guy home, and within five minutes they're all over him.",disgust
"Look, you guys wanna meet the group?",neutral
Do they wait for me to do this?,neutral
C'mon in.,neutral
"Oh, come on!",joy
"Sure, I can hang out ‘til I have to meet ya.  What uh—How come you’re not going?",neutral
"Well,sounds like you two have issues.",neutral
Yes.,neutral
Come on! Look where you are!!,joy
"Here's the thing, Janice.",neutral
"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",sadness
The bedroom. Well it’s pretty much your typical...  bedroom.,neutral
"Well I had a great time! Learned how to bake, ate great food, that’s the first A I’ve gotten since seventh grade,",joy
I’m coming already!!,joy
"Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",joy
"OK, alright, OK, um... then could you please, uh... just give him a message for me? Please? This is",neutral
Oh no thanks. I don’t like,neutral
Is there something wrong?,neutral
Okay. Let’s use this brush.,neutral
"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",sadness
"No, I’m picking you up for our date. These are for you.",neutral
Saucy!,joy
"We’re gonna be all right. I mean, even if we’re not married this baby is gonna be so loved. Not just by us.",joy
I cannot sleep in a public place.,neutral
Do you still wanna call ‘em? I wanna call ‘em.,neutral
Go!,anger
"He’s got something plastic lodged in his throat, we’ve got to go to the hospital.",fear
I am so sorry...,sadness
I know.  I need more pie.,neutral
"Okay, it’s probably why kids picked on me in school, and why I never do well with women… So, as of 4 o’clock tomorrow, I’m either gonna be Mark Johnson or John Markson.",neutral
Here you go.,neutral
"Oh perfect, we were just gonna see if you wanted to go.",neutral
"Okay, I hear you! Are you capable of talking about any thing else?",disgust
"Ok, That's it, Ben.",neutral
"No, this is pretty much it.",neutral
"Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it’s remotely related to the field they’re interested in.",sadness
"Well, why don’t you tell me what you’re supposed to be!",anger
"Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so",sadness
"Hey, you’re early.",neutral
"Okay, here’s what we’re gonna do.",neutral
I don’t have the money to take her to a fancy place like that.,anger
Here.,neutral
"Eh, he said, thank you very much, he thinks you look very pretty tonight, your hair, golden like the sun.",joy
Absolutely.  I love the way you kiss.,joy
Maybe?,neutral
"""Well, it's right by my house, all right!""",anger
"No, I-I-I-I don't, I actually don't know",fear
I really wish that you wouldn’t.,anger
It does in mine!,anger
You would've liked it.,sadness
"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",anger
Y’know?,neutral
"No. No, I don’t. Could you be a dear and go tell him?",sadness
"Oh, that's attractive.",neutral
Good. Oh oh! Roger's having a dinner thing and he wanted me to invite you guys.,joy
Yes! Great! Give me those cigs! Give it! Give it!,joy
"Ooohh, to a Porsche!",surprise
Hey!,neutral
"This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is.",joy
"Yes, this Russell, Ross’s divorce lawyer, just tell him that since I haven’t heard from him, I assume he’s decided to give the marriage a try.",neutral
"Ooh, sorry! No-no-no, so close though, but—bye-bye!",sadness
"I don't care. I am trying to get a person out of my body here, and you're not making it any easier.",anger
Let’s roll!,joy
I'm smarter than,neutral
How do you expect me to stay calm?!,anger
I don't know.,neutral
That was a test!,fear
"Because Vincent, we were lovers.  For two years!",anger
"Okay, y'know what, I have to go have dinner with my son, can I trust that when you see Phoebe, you will tell her.",neutral
Hi guys!,joy
Pheebs!,joy
You were the next caller five hours ago. You must be going crazy.,joy
"That’s interesting, but check this out. I date her",joy
Hey!,joy
"Oh, no, no, I don't have one. I just need to talk to my friend.",neutral
"You guys are messing with me, right?",surprise
"Technically we could have sex again. What do you think, bossy and domineering?!",neutral
"Thanks, any suggestions?",neutral
"Good-bye Monica , I wish you a lifetime of happiness with him.",sadness
"Y'know when girls sleep with guys with weird things on their body, they tell their friends about it.",neutral
You already got the first class tickets.. you got the lounge!,anger
"Oh no, you’ll have to come.",fear
"Then I called 9-1-1 and they laughed at me, if this isn’t an emergency, then what is?",anger
What kind of problem?,surprise
Am I the only one who doesn't think that she's hot? Ross?,surprise
Y’know what?,neutral
Last night! I just felt it and I went into Joey’s room and he was sleeping,joy
Hey guys!,joy
Hi!,joy
It was fine.,neutral
That doesn't mean anything!,anger
Ow!,anger
"Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?",neutral
"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",neutral
"Okay, we’ll be right in.  So ah, did your boss try to slap you again today?",neutral
What?,surprise
"You keep the old ones in the back, that is so ageist.",anger
"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",neutral
"Ok, ok, one, two, three.",joy
Hey guys!,neutral
Okay. Does it have to do with Ross and Rachel?,neutral
Okay.,neutral
Did you tell the doctor you did it jumping up and down on your bed?,neutral
You have no idea how loud they are!,disgust
"Mm, yum!",neutral
"Well, if you want, I'll just—I'll just break it off with her.",neutral
Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,surprise
Well I’m peeking.  Oh my God!,surprise
That-that’s a no.,neutral
Oh no. I thought you said they could shoot the spot without you.,neutral
I love her books!,joy
I gotta side with Chandler on this one.,neutral
"Yeah, I talked to you on the phone, I’m the lady that got stuck with the racecar bed.",neutral
"I mean come on, that is just noise!",anger
He started mine first!,anger
"So anyway, Rachel, I’m sorry you can’t stay,  but the rest of us have a",sadness
I see Spindler a lot.,neutral
Nah!,disgust
"Oh, I got that for him.",neutral
Huh?,surprise
"Okay, now you're even cuter!!",joy
Oh my.,surprise
"Oh, I hate this story.",sadness
"Well, that shouldn’t be a problem. I mean I work in fashion and all I meet are eligible straight men.",neutral
Oh that makes me feel so warm in my hollow tin chest.,neutral
You can’t,neutral
"I, I don’t know.",neutral
But you should eat them now because they’re hot from the oven.,joy
"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",fear
"Now, what exactly is in a cobb salad?",neutral
"All right, I'll try not to.",neutral
I don’t know what I’m going to do!,fear
They were in his office.,neutral
"Hey, how'd it go?",neutral
Thank you.,neutral
"Um, but that’s okay, see we have an understanding, um, see we each have this list of five famous people,  so I’m allowed to sleep with you.",neutral
That's not a trip!,surprise
"""Oh, my, god.""",surprise
What'd I tell you? What'd I tell you?,joy
Oh my God! It sure didn’t look this way when I lived here.,surprise
And a small piece of chocolate.,neutral
"Goodbye, baby.",neutral
"You’ll have to pardon my roommate, he wanted to marry this.",neutral
"Ben, I want you to know that there may be some times when I may not be around, like this.",sadness
Do I Rach?,sadness
"Thank you soo, much.",joy
Oh wait! That can't be the one Rachel's talking about. She didn't even know that happened. So which one was it?,neutral
Bijan for men?,neutral
Okay.,neutral
Ross!! Are you crazy?! I am,anger
No! No! No!,anger
"Okay, look, I-I know what you guys are going to say",neutral
"Look look! He's doing it again, the guy with the telescope!",surprise
I knew.,neutral
Mine!,neutral
"Oh no, I’m sorry, you look a lot different from the last time I-I saw you.",surprise
"Yeah, tell that to my Uncle Lenny.",neutral
"Oh well then, so I’m just going to go back to talking to my friend here.",joy
"Y'know, for me anyway.",sadness
It really was.,neutral
"She loves architecture, you know what you should do?",neutral
It’s time for me to conquer the physical world.,neutral
Okay.,neutral
We are bad people.,disgust
I can’t figure this out!,anger
I said I’ll do it!,anger
"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred picture—Wow, that guy's hairier than the Chief!",surprise
Good to have you aboard Bing!,joy
Umm?,neutral
Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,neutral
"Oh, that’s, that’s ah, one of the old ones, he’s just taking it to the back.",neutral
"He's uh, he's in a whole other place.",neutral
I did it! I took care of the babies all by myself!,joy
"Julie hi! Chandler Bing, I, I guess you remember me.",joy
What musician?,surprise
Are you serious?  Oh my God.,surprise
"Listen, we both know you’re gonna do it ‘cause you’re not a jerk.",neutral
What happened to the Disgustingtons?,neutral
I won! That was my quarter!,anger
Hey! How you doin’?,neutral
"All right. Well, there you go.  Stop it, stop it, stop it.",anger
"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",neutral
Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,joy
Yeah. Right.,neutral
"Rach, are you really gonna let him do this?",surprise
"And sometimes I may be away longer, like this.",neutral
Let's try scooching!,joy
No!,joy
Look at that! Look at that! They’re going into the first class lounge! Do you know what they have in there?,surprise
"It’s not hopeless! Dr. Stryker Ramoray’s a miracle worker. Look, here he comes.",joy
"Well, oh, I’m sorry your car broke down Pheebs, but I’m a little too busy with some of my real friends right now, but please call to let me know you got home safely okay?",anger
"There’s only room for one, so I guess one of you will have to stay at Joey’s.",neutral
Haven’t you and I covered that topic?,neutral
"Just a sec, give me a minute to wake up for this—Ah-ha-ha!!",neutral
What?,surprise
"No, but Horny for Monica Minister called, wanting to know if we were still together.",disgust
"What is the name of your roommate who is very, very sorry and would do anything",neutral
"You guys need anything, ‘cause I’m heading up there.",neutral
"Look Ben, it's a toy that protects U.S. oil interests overseas!",joy
"Oh, okay.",neutral
What are you doing with the lamp?,surprise
Do it!,joy
Aw! Does that mean the,sadness
"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",neutral
"Ok, yeah, ok.  Oh, OK.",neutral
"Okay, that's great.  No, I'm- Oh.",joy
"Honey, it’s gonna be okay.",neutral
"He- he- he got in, he- he got in to San Diego.",joy
Hey,neutral
We can get--what are those--those patches!,neutral
"""Heating device.""",neutral
"Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?",neutral
"But I don’t care,  because you got the apartment.",joy
It's over! You,joy
"Now umm, remember I’m still learning.",neutral
"All right, let’s do it.",fear
It’s the strength you have inside that means the most to me.,joy
"Oh sure I am, because you always have to be right.",anger
"Geez, sounds like you should be going on this date!",surprise
"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.",sadness
"Hey, it’s been like three weeks!",anger
"Y'know what, you should like, you should buy a state and then just name it after yourself.",neutral
So let’s talk a little bit about your duties.,neutral
Clear the tracks for the boobie payback express. Next stop: Rachel Green.,neutral
"""Ooo,"" what?",surprise
"Oh, Rachel.",neutral
Out,anger
What the hell?s a matter with you?,disgust
I want her to think I might be in a restaurant.. y'know?,fear
"Oh, I don't make them a lot because I don't think it's fair to the other cookies",neutral
What’s the matter?,neutral
"Oh, boy, do they suck.",anger
"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",anger
"Y’know, I ended up having a really good time.",joy
You're doin' this.,neutral
"Umm, nothing. I mean, I’m getting married next week.",neutral
Ameri-can. Y'know it’s a,neutral
"Oh, I took Larry there to eat but it was all violated. So we shut it down!",disgust
"Well, actually, you only got to sing 'Memo-'.",neutral
"Well, there's no way I'm gonna get a shot.",fear
I’m just taking it to be re-wired.,neutral
Stop callin’!!,anger
"Uhh, the ball thing.",neutral
Nooo..,disgust
I can’t believe this!,sadness
Okay. Let’s use this brush.,neutral
Okay.,neutral
You wanna fool around with Joey?,surprise
Yeah! No that's what I was thinking.,neutral
Because then we would be the guys who turned off free porn.,neutral
What's your point?,neutral
Hey!,joy
"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",disgust
It went under the table.,neutral
"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",neutral
"I’m sorry, I know this must be really hard, it’s over.",sadness
"Oh, you Americans always butcher the French language.",neutral
Hi! Is my misery amusing to you?,anger
So-so I went down to city hall and got these.,neutral
"Pheebs, what are you doing with the coat? How about the whole animal rights thing?",anger
"She seems really great, but she’s like totally great, but she lives two and a half hours away.",joy
"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",anger
Okay! You don’t think I thought of that?,anger
"Oh, is this about you-you dating the nurse?",surprise
Remembered what?,neutral
Depending    on the species I'd have to have a six foot long...,anger
That would be great. Thank you.,neutral
Who are you?,surprise
"Like hypothetically, if Phoebe were mine",neutral
"No I know, because to be a grandmother you have to be married and have children and I don’t have any of those things.",sadness
"Yeah, well he’d prefer water colors, but y'know, he has easy access to a lot of charcoal.",neutral
Me too.,neutral
"Just wanna check my horoscope, see if it was right.",neutral
We’ll be there.,joy
"Oh, ain't that nice? The three of you trying on slutty lingerie together.",disgust
Oh!,neutral
"Carol, we've been through this before, ok?",joy
Come on!,joy
Really?,surprise
Hey!,joy
"Oh Ross, you're so great. [she playfully rubs his head and gets up]",joy
Oh! It’s you.  Hi.,surprise
I know I miss you too. I can't wait to see you. I love you. Bye.,joy
Good-bye.,neutral
I think somebody needs another lap dance.,joy
Fine ... mediocre porn,neutral
I don’t know.  Me neither.,neutral
And here we go,neutral
"Hey, Mon.",neutral
I'm sick and tired of being depressed about Richard.,neutral
Don't you realise what you're-you're doing to yourself?,disgust
And all these people actually died?,surprise
Feminist issue. That's where I went!,neutral
"Yes, hello.",neutral
"I miss Janice though.  ""Hello, Chandler Bing.""",neutral
I actually feel like I’m going on a real date!,joy
And-and the answer is…is it’s going somewhere…fun.,joy
Oh no. Could I get anyone a coffee or…poison? No? Just for me? Okay.,fear
"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",surprise
"The Empty Vase is not about you. My baby, you make me so sad that you would think this.",sadness
Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,surprise
I mean everyone will leave!,anger
We ruined everything.,sadness
I got it.,neutral
My wife’s a lesbian.,sadness
"No, no, you can’t, you can’t, okay, you can’t, you can’t buy her pearls, you just can’t, you can’t, you can’t.",fear
"Rachel, this is my friend Tom.",neutral
Yes! Ben learned a little trick.,anger
... and...?,neutral
So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.,joy
"Hey Joey, is this the bed where Olivia lost her virginity?",neutral
I’m Trudie.,neutral
Thank you!,joy
"Oh, me too.",joy
Ah! Ahh!! Ahh!!,joy
I wanna say a disease.,neutral
"Honey, what’s the matter?",neutral
How about we all go out to dinner tomorrow night?,neutral
Hi!,neutral
And I have to write five whole pages if I'm gonna stick to his schedule.,neutral
"Uhh, Rachel, my parents",neutral
"That, that's what's stupid.",disgust
You stole the phone!,anger
"Look, you guys wanna meet the group?",neutral
"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",neutral
"Oh my, oh my God!",surprise
I gotta go check something over here.,neutral
Why don't we just put 'poor little Tooty' out in the hall?,disgust
Whoa,surprise
Because every time we’re in the room together there’s this weird like energy between us.,neutral
‘Cause you’re still into Monica.,neutral
I just don’t know! It just doesn’t feel right.,sadness
"And you would read alone in your room, and your puzzles...",neutral
Wait!,sadness
"I want to let her know that there was a cancellation and if she’s still interested in having the Bing-Geller wedding at our facility, it is available",neutral
"Now all you have to do is just get through a little bit more, okay?",neutral
Phoebe and Gary are,neutral
"Ooh, I have something you can wear.",neutral
"Ow, I'm just going over the script now! You wanna read lines with    me?",surprise
"Understood. So, what’d you say back then?",neutral
"Oh good, when he comes back for his keys, I’ll be sure to give him your shoe.",neutral
Sorry.,neutral
"Oh right, that Rachel chick from the coffee place.",neutral
"I should just go on to happier things, okay? Umm, why don’t you tell about your lovely wedding?",sadness
You are no longer authorized to distribute birthday muffins.,neutral
Date of birth?,neutral
"Umm ma’am, do you have a minute?  I kind of have some bad news. I don’t think I can move to Tulsa.",sadness
"Mom, would you relax.",sadness
"Look, if you want to get back at Ross, I am here for you.",neutral
"Breathe, breathe, breathe.",neutral
"Yeah but, Mischa is so interested in you, that Sergei and I haven’t been able to say two words to each other.",anger
What a neat idea. All your clothes match. I'm gonna do this.,joy
"I mean it’s bad enough that I’m in love with my roommates girlfriend—which by the way, I think she knows.",neutral
No!,joy
What-what-what-what is it?!,joy
"No, y’know what?",neutral
"Well sorry, that’s what I do on dates.",neutral
"I Really Loved When We Were Singing Partners, And I Shouldn’t Have Left You That Way.",neutral
"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude.",disgust
So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,neutral
"I mean I’m-I’m crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",joy
This bicep?,surprise
Lean lean lean,joy
Oh no!,surprise
"In my defense, it was dark and he was a very pretty guy.",anger
I wonder if its time for you to rejoin our team at the museum?,neutral
